GlobalTimeMS,LocalTimeMS,realTimePosi_um,realTimeTorque_1000p
452,12232,8993791,
451,12233,8994303,
452,12234,8994398,
452,12234,8994531,
454,12236,8994889,
455,12237,8995107,
455,12237,8995221,
456,12238,8995473,
466,12240,8996102,
467,12241,8996293,
467,12242,8996759,
467,12242,8996851,
468,12243,8996963,
472,12244,8997253,
472,12244,8997430,
473,12245,8997544,
472,12246,8997934,
472,12246,8998050,
476,12247,8998348,
477,12248,8998477,
477,12248,8998653,
476,12249,8998930,
477,12250,8999130,
482,12251,8999560,
483,12252,8999738,
487,12253,9000056,
488,12254,9000344,
487,12255,9000646,
492,12257,9001283,
492,12257,9001460,
491,12258,9001786,
492,12259,9001976,
492,12259,9002092,
1,12260,9002418,
2,12261,9002506,
2,12261,9002683,
1,12262,9002945,
2,12263,9003183,
2,12263,9003297,
11,12264,9003620,
12,12265,9003807,
12,12266,9004223,
12,12266,9004279,
13,12267,9004480,
15,12269,9004881,
15,12269,9004982,
16,12270,9005091,
17,12271,9005601,
18,12272,9005717,
1757454528,0,1757454528,
17,12273,9006045,
17,12273,9006202,
18,12274,9006335,
27,12275,9006688,
27,12275,9006735,
26,12276,9007162,
27,12277,9007371,
31,12278,9007695,
32,12279,9007907,
32,12279,9008019,
31,12280,9008343,
32,12281,9008454,
32,12281,9008635,
41,12282,9008956,
42,12283,9009257,
41,12284,9009559,
42,12285,9009669,
42,12285,9009848,
44,12287,9010185,
45,12288,9010376,
45,12288,9010555,
46,12289,9010879,
47,12290,9011047,
47,12290,9011162,
46,12291,9011482,
47,12292,9011588,
47,12292,9011765,
56,12293,9012087,
57,12294,9012261,
57,12294,9012377,
56,12295,9012700,
59,12298,9013487,
60,12299,9013600,
62,12300,9013918,
62,12300,9014024,
63,12301,9014203,
62,12302,9014563,
62,12302,9014675,
71,12303,9015029,
72,12304,9015143,
72,12304,9015275,
71,12305,9015595,
74,12308,9016275,
74,12308,9016348,
75,12309,9016397,
82,12310,9016820,
82,12310,9016931,
83,12311,9017063,
82,12312,9017399,
92,12314,9017987,
92,12314,9018165,
91,12315,9018438,
92,12316,9018568,
98,12318,9019262,
97,12319,9019575,
97,12319,9019743,
106,12320,9020149,
107,12321,9020204,
107,12321,9020315,
106,12322,9020705,
107,12323,9020797,
107,12323,9020907,
111,12324,9021191,
112,12325,9021365,
112,12325,9021476,
116,12326,9021791,
117,12327,9021938,
117,12327,9022067,
121,12328,9022380,
121,12330,9022918,
124,12333,9023667,
124,12333,9023739,
125,12334,9023849,
132,12335,9024132,
132,12335,9024305,
133,12336,9024415,
132,12337,9024717,
132,12337,9024891,
136,12338,9025237,
137,12339,9025280,
136,12340,9025738,
137,12341,9025949,
139,12343,9026379,
139,12343,9026516,
147,12345,9026959,
147,12345,9027115,
147,12347,9027567,
147,12347,9027693,
156,12348,9028050,
157,12349,9028106,
157,12349,9028279,
157,12351,9028767,
157,12351,9028810,
159,12353,9029192,
160,12354,9029436,
160,12354,9029544,
161,12355,9029839,
162,12357,9030369,
162,12357,9030413,
172,12359,9030861,
1757454528,0,1757454528,
172,12359,9031064,
173,12360,9031107,
172,12361,9031475,
172,12361,9031554,
174,12363,9032102,
175,12364,9032157,
175,12364,9032286,
181,12365,9032627,
182,12366,9032754,
182,12366,9032732,
181,12367,9033181,
187,12369,9033694,
187,12369,9033765,
190,12372,9034247,
190,12372,9034368,
191,12373,9034537,
197,12374,9034835,
198,12375,9035103,
197,12376,9035339,
197,12376,9035545,
198,12377,9035587,
202,12378,9036003,
211,12379,9036467,
212,12380,9036714,
211,12381,9036944,
212,12382,9037166,
212,12382,9037271,
214,12384,9037575,
215,12385,9037937,
216,12386,9038210,
217,12387,9038379,
222,12388,9038747,
222,12388,9038832,
223,12389,9038937,
222,12390,9039267,
223,12391,9039508,
227,12392,9039759,
227,12392,9039961,
232,12394,9040362,
232,12394,9040535,
232,12396,9041125,
236,12397,9041352,
237,12398,9041474,
237,12398,9041642,
236,12399,9041871,
237,12400,9042088,
247,12401,9042558,
248,12402,9042663,
247,12403,9042891,
247,12403,9043091,
248,12404,9043193,
257,12405,9043483,
257,12405,9043621,
258,12406,9043659,
257,12407,9044008,
262,12409,9044770,
261,12410,9045090,
264,12413,9045615,
265,12414,9045857,
272,12415,9046181,
272,12415,9046217,
271,12416,9046619,
272,12417,9046658,
272,12417,9046842,
276,12418,9047130,
277,12419,9047380,
276,12420,9047666,
277,12421,9047755,
277,12421,9047922,
286,12422,9048215,
287,12423,9048367,
287,12424,9048753,
288,12425,9048919,
292,12426,9049371,
296,12427,9049756,
297,12428,9049790,
297,12428,9049909,
296,12429,9050263,
297,12430,9050479,
301,12431,9050779,
302,12432,9050831,
302,12432,9050995,
301,12433,9051310,
302,12434,9051408,
312,12435,9051739,
312,12435,9051822,
313,12436,9051938,
315,12438,9052181,
316,12439,9052577,
317,12440,9052858,
317,12440,9052942,
318,12441,9053103,
317,12442,9053416,
317,12442,9053452,
326,12443,9053846,
327,12444,9053944,
327,12444,9054042,
326,12445,9054323,
327,12446,9054451,
327,12446,9054548,
1757454528,0,1757454528,
329,12448,9054939,
332,12450,9055516,
333,12451,9055613,
332,12452,9055889,
332,12452,9056034,
333,12453,9056069,
342,12454,9056564,
342,12456,9057130,
351,12457,9057403,
352,12458,9057533,
352,12458,9057631,
351,12459,9057907,
352,12460,9057991,
357,12461,9058399,
357,12461,9058464,
358,12462,9058578,
357,12463,9058820,
357,12463,9058981,
358,12464,9059096,
362,12465,9059371,
362,12465,9059499,
361,12466,9059867,
362,12467,9060011,
364,12469,9060366,
365,12470,9060511,
365,12470,9060559,
371,12471,9060908,
372,12472,9061066,
371,12473,9061399,
372,12474,9061526,
372,12474,9061621,
382,12476,9062095,
381,12477,9062462,
382,12478,9062556,
392,12479,9062795,
392,12479,9062955,
393,12480,9062987,
392,12481,9063318,
392,12481,9063444,
393,12482,9063540,
397,12483,9063747,
397,12483,9063952,
398,12484,9064045,
397,12485,9064309,
407,12487,9064894,
407,12487,9064986,
407,12489,9065391,
412,12490,9065814,
412,12492,9066351,
421,12493,9066616,
422,12494,9066867,
421,12495,9067119,
422,12496,9067259,
422,12496,9067369,
426,12497,9067537,
427,12498,9067759,
427,12499,9068053,
427,12499,9068146,
428,12500,9068175,
430,12502,9068563,
431,12503,9068827,
432,12504,9069115,
432,12504,9069207,
432,12506,9069735,
441,12507,9069994,
442,12508,9070085,
442,12508,9070243,
444,12510,9070567,
452,12512,9071071,
453,12513,9071255,
452,12514,9071545,
452,12514,9071637,
457,12516,9072051,
457,12518,9072520,
459,12520,9073052,
460,12521,9073095,
467,12522,9073451,
467,12522,9073478,
466,12523,9073826,
467,12524,9073867,
467,12524,9074023,
471,12525,9074286,
472,12526,9074419,
472,12526,9074444,
471,12527,9074697,
472,12528,9074898,
472,12528,9074989,
481,12529,9075242,
482,12530,9075356,
481,12531,9075697,
482,12532,9075787,
487,12533,9076107,
487,12533,9076167,
488,12534,9076321,
487,12535,9076554,
487,12535,9076707,
488,12536,9076796,
497,12537,9077053,
497,12537,9077174,
497,12539,9077508,
1757454528,0,1757454528,
497,12539,9077663,
499,12541,9077992,
500,12542,9078227,
1,12543,9078412,
2,12544,9078611,
2,12544,9078700,
1,12545,9078948,
2,12546,9079080,
2,12546,9079167,
6,12547,9079415,
7,12548,9079534,
11,12549,9079808,
12,12550,9080019,
12,12551,9080270,
12,12551,9080330,
13,12552,9080481,
22,12553,9080877,
21,12554,9081185,
22,12555,9081243,
24,12557,9081691,
25,12558,9081808,
25,12558,9081909,
31,12559,9082159,
32,12560,9082274,
32,12560,9082360,
31,12561,9082605,
32,12562,9082720,
41,12563,9083056,
41,12563,9083101,
42,12565,9083484,
42,12565,9083557,
43,12566,9083646,
52,12567,9083848,
52,12567,9084027,
53,12568,9084114,
52,12569,9084291,
52,12569,9084469,
57,12571,9084967,
56,12572,9085208,
57,12573,9085335,
57,12573,9085420,
59,12575,9085719,
60,12576,9085847,
60,12576,9085946,
61,12577,9086175,
62,12578,9086319,
62,12578,9086339,
62,12580,9086723,
72,12581,9087056,
75,12584,9087498,
75,12584,9087703,
76,12585,9087787,
82,12586,9088004,
84,12588,9088503,
85,12589,9088603,
88,12591,9089119,
87,12592,9089292,
87,12592,9089468,
88,12593,9089553,
92,12594,9089821,
92,12594,9089904,
96,12595,9090172,
97,12596,9090271,
97,12597,9090551,
97,12597,9090620,
98,12598,9090703,
102,12599,9091011,
102,12601,9091447,
102,12601,9091466,
104,12603,9091817,
105,12604,9091942,
105,12604,9092025,
111,12605,9092261,
112,12606,9092383,
112,12607,9092624,
113,12608,9092834,
117,12609,9092999,
117,12609,9093170,
119,12611,9093525,
120,12612,9093516,
126,12613,9093896,
127,12614,9094045,
127,12614,9094130,
126,12615,9094375,
127,12616,9094403,
127,12616,9094545,
129,12618,9094827,
130,12619,9094952,
130,12619,9094987,
136,12620,9095277,
137,12621,9095380,
137,12621,9095458,
146,12622,9095880,
147,12623,9095799,
147,12623,9095815,
146,12624,9096107,
147,12625,9096259,
149,12627,9096602,
150,12628,9096720,
152,12629,9097003,
1757454528,0,1757454528,
152,12629,9097068,
153,12630,9097149,
152,12631,9097399,
152,12631,9097492,
153,12632,9097575,
162,12633,9097741,
162,12633,9097909,
163,12634,9097923,
162,12635,9098226,
167,12637,9098678,
167,12637,9098770,
166,12638,9099023,
167,12639,9099103,
177,12640,9099365,
177,12642,9099815,
177,12642,9099894,
182,12644,9100369,
184,12646,9100645,
185,12647,9100775,
185,12647,9100851,
186,12648,9101099,
187,12649,9101177,
191,12651,9101761,
192,12652,9101891,
196,12653,9102231,
197,12654,9102295,
197,12654,9102384,
196,12655,9102629,
197,12656,9102706,
207,12657,9102972,
207,12657,9103037,
208,12658,9103050,
207,12659,9103347,
207,12659,9103448,
208,12660,9103524,
212,12661,9103685,
212,12661,9103839,
211,12662,9104099,
214,12665,9104591,
215,12666,9104670,
222,12667,9104931,
222,12667,9104994,
222,12669,9105315,
222,12669,9105350,
223,12670,9105488,
232,12671,9105716,
232,12671,9105728,
232,12673,9106138,
232,12673,9106214,
241,12674,9106424,
242,12675,9106525,
242,12676,9106867,
243,12677,9106890,
247,12678,9107164,
247,12678,9107200,
248,12679,9107354,
247,12680,9107558,
247,12680,9107683,
248,12681,9107757,
250,12683,9108016,
250,12683,9108131,
251,12684,9108207,
252,12685,9108441,
252,12685,9108515,
252,12687,9108835,
252,12687,9108908,
254,12689,9109202,
262,12691,9109520,
262,12691,9109607,
263,12692,9109681,
272,12693,9109829,
272,12693,9110007,
273,12694,9110019,
275,12696,9110280,
276,12697,9110736,
277,12698,9110773,
277,12698,9110846,
281,12699,9111089,
282,12702,9111499,
282,12702,9111635,
286,12703,9111840,
287,12704,9111948,
287,12704,9112021,
286,12705,9112227,
287,12706,9112419,
289,12708,9112679,
290,12709,9112872,
296,12710,9113077,
297,12712,9113500,
298,12713,9113573,
307,12714,9113791,
307,12714,9113886,
308,12715,9113967,
307,12716,9114271,
311,12717,9114384,
311,12719,9114892,
312,12720,9115067,
314,12722,9115312,
315,12723,9115512,
321,12724,9115649,
1757454528,0,1757454528,
322,12725,9115807,
322,12725,9115888,
321,12726,9116115,
327,12728,9116523,
326,12729,9116779,
327,12730,9116814,
327,12730,9116884,
337,12733,9117481,
337,12733,9117517,
338,12734,9117587,
342,12735,9117822,
342,12735,9117879,
343,12736,9117896,
342,12737,9118167,
342,12737,9118250,
343,12738,9118319,
352,12739,9118519,
352,12739,9118610,
353,12740,9118679,
352,12741,9118741,
352,12741,9118972,
362,12743,9119294,
362,12743,9119296,
361,12744,9119551,
362,12745,9119655,
368,12747,9120036,
367,12748,9120240,
367,12748,9120267,
368,12749,9120399,
377,12750,9120596,
378,12751,9120712,
377,12752,9120903,
377,12752,9121068,
378,12753,9121136,
380,12755,9121371,
381,12756,9121571,
382,12757,9121762,
382,12757,9121851,
383,12758,9121919,
382,12759,9122109,
382,12759,9122208,
383,12760,9122274,
392,12761,9122459,
392,12761,9122497,
393,12762,9122640,
392,12763,9122838,
392,12763,9122902,
396,12764,9123119,
397,12765,9123202,
396,12766,9123399,
397,12767,9123623,
401,12768,9123803,
402,12769,9123893,
402,12769,9123960,
401,12770,9124152,
402,12771,9124251,
402,12771,9124317,
411,12772,9124505,
412,12773,9124583,
412,12773,9124661,
414,12775,9124891,
417,12777,9125239,
417,12777,9125271,
418,12778,9125337,
417,12779,9125514,
417,12779,9125621,
418,12780,9125686,
422,12781,9125827,
422,12781,9125946,
423,12782,9126011,
427,12783,9126203,
427,12783,9126159,
427,12785,9126655,
436,12786,9126864,
437,12787,9127052,
437,12788,9127131,
437,12788,9127183,
438,12789,9127248,
442,12790,9127452,
442,12792,9127695,
442,12792,9127886,
446,12793,9128091,
447,12794,9128156,
447,12794,9128231,
446,12795,9128407,
447,12796,9128479,
449,12798,9128711,
449,12798,9128807,
450,12799,9128870,
457,12800,9129080,
457,12800,9129141,
458,12801,9129203,
457,12802,9129392,
457,12802,9129413,
458,12803,9129476,
467,12804,9129718,
467,12804,9129810,
468,12805,9129873,
467,12806,9129987,
467,12806,9130135,
1757454528,0,1757454528,
468,12807,9130195,
472,12808,9130367,
472,12808,9130450,
473,12809,9130523,
472,12810,9130627,
472,12810,9130795,
473,12811,9130856,
482,12812,9131029,
482,12812,9131122,
483,12813,9131184,
485,12815,9131334,
485,12815,9131490,
486,12816,9131561,
492,12817,9131827,
491,12818,9132019,
496,12820,9132346,
497,12821,9132427,
497,12821,9132497,
496,12822,9132688,
497,12823,9132757,
7,12824,9132944,
7,12824,9132930,
8,12825,9133053,
7,12826,9133231,
7,12826,9133299,
8,12827,9133367,
10,12829,9133563,
10,12829,9133594,
10,12829,9133655,
11,12830,9133866,
12,12831,9133907,
12,12831,9133977,
11,12832,9134162,
12,12833,9134219,
22,12835,9134552,
22,12836,9134763,
22,12836,9134801,
23,12837,9134793,
27,12838,9134984,
27,12838,9135099,
28,12839,9135106,
27,12840,9135351,
27,12840,9135368,
28,12841,9135427,
32,12842,9135675,
32,12842,9135731,
36,12843,9135927,
37,12844,9135976,
37,12844,9136036,
37,12846,9136304,
37,12846,9136370,
46,12847,9136540,
47,12848,9136599,
47,12849,9136793,
47,12849,9136850,
48,12850,9136916,
52,12851,9137075,
52,12851,9137150,
53,12852,9137206,
52,12853,9137371,
52,12853,9137444,
53,12854,9137499,
57,12855,9137675,
57,12855,9137667,
56,12856,9137918,
57,12857,9137922,
57,12857,9138044,
66,12858,9138203,
67,12859,9138287,
67,12859,9138345,
66,12860,9138511,
67,12861,9138663,
71,12862,9138752,
72,12863,9138890,
72,12863,9138883,
71,12864,9139112,
72,12865,9139263,
81,12866,9139421,
82,12869,9139835,
87,12870,9140085,
88,12871,9140141,
87,12872,9140297,
87,12872,9140379,
88,12873,9140435,
97,12874,9140593,
97,12874,9140667,
98,12875,9140731,
97,12876,9140878,
97,12876,9140968,
101,12877,9141171,
102,12878,9141199,
102,12878,9141190,
101,12879,9141379,
102,12880,9141489,
111,12881,9141734,
112,12883,9141999,
112,12883,9142044,
113,12884,9142099,
117,12885,9142262,
117,12885,9142333,
1757454528,0,1757454528,
118,12886,9142386,
117,12887,9142472,
117,12887,9142607,
127,12889,9142784,
127,12889,9142900,
126,12890,9142983,
127,12891,9143123,
127,12891,9143111,
129,12893,9143357,
130,12894,9143435,
130,12894,9143424,
131,12895,9143635,
132,12896,9143770,
131,12897,9143877,
142,12899,9144173,
142,12899,9144224,
143,12900,9144286,
142,12901,9144439,
142,12901,9144511,
145,12904,9144707,
145,12904,9144831,
146,12905,9144996,
147,12906,9145048,
147,12907,9145158,
147,12907,9145275,
148,12908,9145329,
157,12909,9145491,
157,12909,9145549,
157,12911,9145758,
157,12911,9145810,
161,12912,9145978,
162,12913,9146031,
162,12913,9146082,
161,12914,9146218,
162,12915,9146348,
171,12916,9146494,
172,12917,9146571,
172,12917,9146623,
171,12918,9146767,
172,12919,9146841,
172,12919,9146890,
176,12920,9147030,
177,12921,9147105,
177,12921,9147155,
176,12922,9147316,
177,12923,9147366,
187,12924,9147520,
186,12925,9147715,
187,12926,9147803,
187,12926,9147854,
192,12928,9148076,
192,12928,9148135,
191,12929,9148279,
192,12930,9148347,
192,12930,9148397,
201,12931,9148485,
202,12932,9148598,
202,12933,9148755,
202,12933,9148739,
203,12934,9148851,
207,12935,9149004,
207,12935,9149053,
207,12937,9149277,
207,12937,9149326,
209,12939,9149493,
210,12940,9149510,
210,12940,9149623,
216,12941,9149700,
217,12942,9149828,
216,12943,9150045,
217,12944,9150094,
222,12945,9150306,
223,12946,9150354,
222,12947,9150487,
222,12947,9150559,
223,12948,9150608,
232,12949,9150745,
232,12949,9150815,
233,12950,9150862,
232,12951,9151007,
232,12951,9151054,
236,12952,9151201,
237,12953,9151255,
236,12954,9151464,
237,12955,9151519,
239,12957,9151699,
239,12957,9151762,
240,12958,9151745,
247,12959,9151877,
247,12959,9152011,
248,12960,9152000,
247,12961,9152203,
247,12961,9152249,
256,12964,9152666,
262,12966,9152871,
262,12966,9152916,
262,12968,9153115,
262,12968,9153161,
271,12969,9153288,
272,12970,9153355,
1757454528,0,1757454528,
272,12970,9153398,
271,12971,9153472,
274,12974,9153767,
275,12975,9153879,
277,12976,9154013,
277,12976,9154059,
279,12978,9154239,
280,12979,9154340,
286,12980,9154483,
287,12981,9154527,
287,12982,9154679,
287,12982,9154719,
288,12983,9154761,
292,12984,9154893,
292,12984,9154882,
292,12986,9155118,
292,12986,9155179,
293,12987,9155222,
302,12988,9155345,
302,12988,9155411,
303,12989,9155455,
302,12990,9155578,
302,12990,9155635,
303,12991,9155677,
307,12992,9155797,
307,12992,9155854,
308,12993,9155898,
307,12994,9155974,
307,12994,9156090,
316,12995,9156163,
317,12996,9156275,
316,12997,9156439,
317,12998,9156496,
317,12998,9156483,
321,12999,9156671,
332,13010,9157343,
322,13011,9157460,
322,13011,9157495,
332,13013,9157673,
332,13013,9157722,
333,13014,9157699,
335,13016,9157904,
336,13017,9158127,
337,13018,9158083,
336,13019,9158275,
337,13020,9158373,
337,13020,9158412,
346,13021,9158540,
347,13022,9158590,
347,13022,9158638,
346,13023,9158752,
347,13024,9158857,
351,13025,9158971,
352,13026,9159033,
352,13026,9159074,
351,13027,9159193,
352,13028,9159239,
354,13030,9159392,
354,13030,9159432,
355,13031,9159479,
362,13032,9159601,
362,13032,9159639,
364,13034,9159792,
365,13035,9159839,
365,13035,9159814,
366,13036,9159990,
367,13037,9160043,
367,13037,9160090,
369,13039,9160249,
370,13040,9160288,
377,13041,9160417,
377,13041,9160456,
376,13042,9160587,
377,13043,9160620,
377,13043,9160658,
379,13045,9160805,
380,13046,9160849,
380,13046,9160895,
381,13047,9161013,
382,13048,9161051,
382,13049,9161171,
382,13049,9161215,
391,13050,9161338,
392,13051,9161375,
392,13051,9161347,
391,13052,9161525,
392,13053,9161570,
396,13054,9161719,
397,13055,9161779,
397,13056,9161948,
407,13058,9162096,
407,13058,9162146,
408,13059,9162183,
407,13060,9162287,
407,13060,9162341,
408,13061,9162378,
412,13062,9162493,
412,13062,9162530,
412,13064,9162739,
414,13066,9162864,
1757454528,0,1757454528,
415,13067,9162919,
415,13067,9162960,
421,13068,9163008,
422,13069,9163107,
433,13071,9163308,
432,13072,9163408,
432,13072,9163397,
433,13073,9163496,
435,13075,9163615,
435,13075,9163667,
436,13076,9163702,
437,13077,9163803,
437,13077,9163850,
438,13078,9163891,
437,13079,9164007,
437,13079,9164227,
441,13080,9164141,
441,13082,9164328,
442,13083,9164385,
442,13083,9164355,
452,13085,9164571,
454,13087,9164717,
454,13087,9164743,
455,13088,9164781,
457,13089,9164873,
458,13090,9164957,
457,13091,9165053,
457,13091,9165096,
458,13092,9165129,
467,13093,9165226,
467,13093,9165258,
468,13094,9165290,
467,13095,9165316,
468,13096,9165473,
472,13097,9165505,
472,13097,9165619,
473,13098,9165653,
472,13099,9165743,
472,13099,9165786,
473,13100,9165817,
477,13101,9165923,
477,13101,9165963,
477,13103,9166104,
477,13103,9166136,
481,13104,9166231,
482,13105,9166212,
482,13105,9166310,
486,13106,9166409,
487,13107,9166439,
489,13109,9166563,
489,13109,9166601,
490,13110,9166633,
497,13111,9166656,
496,13112,9166893,
497,13113,9166909,
497,13113,9166939,
2,13115,9167079,
2,13115,9167239,
1,13116,9167194,
2,13117,9167239,
2,13117,9167274,
11,13118,9167370,
12,13119,9167400,
14,13121,9167510,
14,13121,9167546,
15,13122,9167576,
27,13123,9167664,
27,13123,9167711,
27,13125,9167845,
27,13125,9167811,
31,13126,9167962,
32,13127,9167938,
32,13127,9168032,
31,13128,9168127,
42,13130,9168194,
42,13130,9168287,
43,13131,9168257,
42,13132,9168404,
42,13132,9168384,
43,13133,9168473,
47,13134,9168555,
48,13135,9168634,
47,13136,9168717,
47,13136,9168759,
48,13137,9168785,
57,13138,9168862,
57,13140,9169018,
58,13141,9169027,
62,13142,9169170,
62,13142,9169207,
63,13143,9169235,
62,13144,9169315,
63,13145,9169388,
72,13146,9169468,
71,13147,9169619,
72,13148,9169799,
74,13150,9169777,
75,13151,9169809,
75,13151,9169841,
76,13152,9169857,
1757454528,0,1757454528,
77,13153,9169959,
77,13153,9169991,
79,13155,9170087,
80,13156,9170128,
80,13156,9170155,
86,13157,9170233,
87,13158,9170278,
87,13158,9170240,
86,13159,9170381,
92,13161,9170507,
97,13163,9170694,
96,13164,9170782,
97,13165,9170804,
97,13165,9170834,
101,13166,9170911,
102,13167,9170938,
102,13168,9171031,
102,13168,9171047,
103,13169,9171077,
105,13171,9171174,
105,13171,9171139,
106,13172,9171229,
112,13173,9171301,
112,13173,9171338,
113,13174,9171363,
112,13175,9171442,
112,13175,9171467,
121,13176,9171547,
122,13177,9171600,
121,13178,9171679,
122,13179,9171703,
127,13180,9171786,
127,13180,9171810,
128,13181,9171834,
127,13182,9171843,
127,13182,9171935,
137,13184,9172069,
141,13185,9172139,
142,13186,9172202,
141,13187,9172269,
142,13188,9172333,
144,13190,9172415,
145,13191,9172418,
151,13192,9172549,
152,13194,9172609,
152,13194,9172684,
153,13195,9172708,
158,13197,9172839,
157,13198,9172903,
157,13198,9172937,
158,13199,9172959,
167,13200,9173022,
168,13201,9173081,
167,13202,9173145,
168,13203,9173208,
172,13204,9173276,
172,13204,9173301,
172,13206,9173425,
176,13207,9173485,
177,13208,9173539,
181,13209,9173599,
182,13210,9173657,
181,13211,9173715,
182,13212,9173743,
182,13212,9173763,
186,13213,9173821,
187,13214,9173873,
189,13216,9173944,
190,13217,9174004,
191,13218,9174064,
192,13219,9174119,
196,13220,9174175,
197,13221,9174206,
207,13222,9174280,
208,13223,9174315,
207,13224,9174378,
207,13224,9174394,
208,13225,9174417,
212,13226,9174480,
212,13226,9174499,
211,13227,9174564,
212,13228,9174580,
212,13228,9174600,
214,13230,9174679,
215,13231,9174702,
222,13232,9174764,
223,13233,9174808,
222,13234,9174858,
222,13234,9174879,
223,13235,9174897,
225,13237,9174963,
225,13237,9174973,
225,13237,9174992,
226,13238,9175010,
227,13239,9175059,
227,13239,9175082,
228,13240,9175099,
232,13241,9175155,
232,13241,9175177,
236,13242,9175237,
1757454528,0,1757454528,
237,13243,9175251,
236,13244,9175329,
237,13245,9175350,
237,13245,9175364,
247,13247,9175447,
247,13248,9175505,
247,13248,9175526,
248,13249,9175543,
252,13250,9175591,
252,13250,9175553,
252,13252,9175714,
254,13254,9175780,
255,13255,9175797,
262,13256,9175852,
261,13257,9175930,
262,13258,9175943,
262,13258,9175959,
271,13259,9176010,
272,13260,9176051,
271,13261,9176103,
272,13262,9176119,
277,13263,9176170,
277,13263,9176187,
278,13264,9176205,
282,13265,9176276,
286,13266,9176328,
286,13268,9176411,
287,13269,9176429,
287,13269,9176443,
296,13270,9176482,
297,13271,9176505,
297,13271,9176521,
296,13272,9176563,
297,13273,9176603,
301,13274,9176650,
302,13276,9176715,
302,13276,9176730,
303,13277,9176744,
312,13278,9176791,
312,13278,9176808,
311,13279,9176855,
312,13280,9176867,
312,13280,9176883,
314,13282,9176944,
315,13283,9176959,
317,13284,9177005,
320,13287,9177111,
321,13288,9177154,
322,13289,9177165,
321,13290,9177223,
322,13291,9177238,
322,13291,9177251,
331,13292,9177291,
332,13294,9177363,
333,13295,9177376,
342,13296,9177411,
342,13296,9177430,
343,13297,9177443,
342,13298,9177479,
342,13298,9177497,
343,13299,9177509,
345,13301,9177551,
345,13301,9177571,
346,13302,9177583,
347,13303,9177622,
347,13303,9177634,
346,13304,9177671,
347,13305,9177698,
356,13306,9177731,
357,13307,9177746,
357,13307,9177756,
356,13308,9177788,
357,13309,9177804,
357,13309,9177815,
361,13310,9177848,
362,13311,9177863,
362,13311,9177875,
361,13312,9177907,
362,13313,9177857,
362,13313,9177933,
371,13314,9177963,
372,13315,9177979,
372,13315,9177991,
374,13317,9178027,
374,13317,9178032,
375,13318,9178043,
377,13319,9178088,
382,13321,9178138,
382,13321,9178149,
381,13322,9178179,
382,13323,9178199,
386,13324,9178224,
387,13325,9178235,
387,13325,9178244,
389,13327,9178282,
390,13328,9178291,
397,13329,9178320,
397,13329,9178331,
398,13330,9178340,
397,13331,9178367,
1757454528,0,1757454528,
406,13332,9178416,
406,13334,9178464,
412,13338,9178557,
413,13339,9178573,
423,13341,9178619,
422,13342,9178643,
422,13342,9178655,
423,13343,9178663,
427,13344,9178686,
427,13344,9178697,
427,13346,9178727,
431,13347,9178769,
432,13348,9178775,
432,13348,9178782,
431,13349,9178803,
432,13350,9178811,
441,13351,9178839,
442,13352,9178849,
442,13352,9178857,
441,13353,9178877,
442,13354,9178883,
444,13356,9178908,
444,13356,9178917,
445,13357,9178923,
447,13358,9178939,
447,13358,9178947,
448,13359,9178954,
447,13360,9178971,
447,13360,9178979,
448,13361,9178984,
457,13362,9179000,
458,13363,9179015,
457,13364,9179031,
457,13364,9179039,
462,13366,9179061,
462,13366,9179066,
461,13367,9179082,
472,13369,9179105,
473,13370,9179116,
472,13371,9179130,
472,13371,9179072,
473,13372,9179142,
475,13374,9179159,
475,13374,9179166,
476,13375,9179171,
477,13376,9179184,
477,13376,9179191,
478,13377,9179195,
480,13379,9179212,
486,13380,9179231,
487,13381,9179240,
486,13382,9179251,
487,13383,9179257,
487,13383,9179261,
491,13384,9179271,
492,13385,9179277,
492,13386,9179291,
493,13387,9179295,
2,13388,9179304,
2,13388,9179309,
3,13389,9179312,
2,13390,9179321,
2,13390,9179324,
4,13392,9179335,
5,13393,9179339,
5,13393,9179342,
11,13394,9179350,
12,13395,9179352,
12,13396,9179360,
12,13396,9179362,
13,13397,9179364,
17,13398,9179371,
17,13398,9179374,
18,13399,9179376,
17,13400,9179385,
26,13401,9179391,
27,13402,9179395,
26,13403,9179399,
27,13404,9179402,
31,13405,9179407,
32,13406,9179410,
33,13408,9179418,
42,13409,9179421,
42,13409,9179423,
43,13410,9179423,
42,13411,9179427,
45,13414,9179431,
49,13417,9179434,
50,13418,9179435,
50,13418,9179435,
61,13419,9179435,
62,13420,9179435,
64,13422,9179435,
65,13423,9179435,
67,13424,9179435,
67,13424,9179435,
68,13425,9179435,
67,13426,9179435,
69,13428,9179435,
70,13429,9179435,
1757454528,0,1757454528,
76,13430,9179435,
77,13431,9179435,
77,13431,9179435,
76,13432,9179435,
77,13433,9179435,
82,13434,9179435,
82,13434,9179435,
81,13435,9179434,
82,13436,9179434,
82,13436,9179434,
84,13438,9179434,
85,13439,9179433,
92,13440,9179433,
92,13440,9179433,
92,13442,9179432,
92,13442,9179432,
93,13443,9179432,
97,13444,9179431,
100,13447,9179430,
100,13447,9179430,
107,13449,9179429,
107,13450,9179427,
108,13451,9179427,
110,13453,9179426,
110,13453,9179425,
116,13454,9179423,
121,13456,9179419,
122,13457,9179419,
